Date,Temp Max,Temp Min,Temp Max,Temp Min,Temp avg,Rain avg
01-01-1951,25.05999947,6.590000153,27.86000061,10.53999996,17.51250005,0
02-01-1951,25.90999985,7.510000229,28.76000023,10.56999969,18.1875,0
03-01-1951,26.46999931,8.529999733,29.96999931,12.05000019,19.25499964,0
04-01-1951,26.80999947,8.840000153,29.53000069,11.88000011,19.26500011,0
05-01-1951,26.28000069,8.479999542,28.69000053,10.56999969,18.50500011,0
06-01-1951,26.52000046,11.02999973,28.87999916,12.81999969,19.81249976,0
07-01-1951,27.70000076,10.81000042,29.80999947,13.01000023,20.33250022,0
08-01-1951,27.31999969,10.53999996,29.53000069,13.38000011,20.19250011,0
09-01-1951,26.32999992,8.680000305,29.57999992,12.09000015,19.17000007,0
10-01-1951,26.57999992,9.010000229,29.46999931,12.06000042,19.27999997,0
11-01-1951,28.40999985,9.890000343,30.67000008,12.06000042,20.25750017,0
12-01-1951,27.18000031,10.02000046,29.31999969,12.14000034,19.6650002,0
13-01-1951,25.85000038,10.34000015,28.05999947,12.56999969,19.20499992,0
14-01-1951,25.12000084,9.529999733,27.88999939,12.10000038,18.66000009,0
15-01-1951,25.45999908,10.10000038,28.01000023,12.55000019,19.02999997,0
16-01-1951,25.02000046,7.619999886,27.46999931,10.01000023,17.52999997,0
17-01-1951,23.82999992,6.960000038,26.36000061,9.779999733,16.73250008,0
18-01-1951,24.97999954,7.630000114,27.56999969,10.18999958,17.59249973,0
19-01-1951,26.20000076,10.21000004,28.23999977,12.47000027,19.28000021,0
20-01-1951,26.05999947,8.470000267,28.37000084,11.51000023,18.6025002,0
21-01-1951,24.26000023,7.170000076,27.25,10.06999969,17.1875,0
22-01-1951,24.39999962,8.260000229,27.29000092,11.23999977,17.79750013,0
23-01-1951,24.5,7.96999979,27.46999931,11.39999962,17.83499968,0
24-01-1951,24.70999908,7.559999943,27.87000084,10.93999958,17.76999986,0
25-01-1951,25.43000031,7.539999962,28.26000023,10.22999954,17.86500001,0
26-01-1951,26.94000053,8.06000042,29.37000084,10.86999989,18.81000042,0
27-01-1951,27.97999954,9.130000114,30.39999962,11.46000004,19.74249983,0
28-01-1951,28.17000008,8.899999619,30.46999931,11.28999996,19.70749974,0
29-01-1951,27.70000076,9.829999924,30.01000023,12.18999958,19.93250012,0
30-01-1951,27.45999908,9.699999809,29.77000046,12.67000008,19.89999986,0
31-01-1951,26.12999916,10.26000023,28.54000092,12.89999962,19.45749998,0
01-02-1951,24.89999962,10.84000015,27.06999969,13.55000019,19.08999991,0
02-02-1951,23.69000053,5.039999962,26.19000053,7.960000038,15.72000027,0
03-02-1951,21.56999969,4.46999979,24.47999954,7.03000021,14.38749981,0
04-02-1951,21.37999916,5.960000038,24.69000053,9.319999695,15.33749986,0
05-02-1951,23.37000084,9.010000229,26.11000061,11.22999954,17.4300003,0
06-02-1951,24.57999992,8.390000343,27.30999947,10.84000015,17.77999997,0
07-02-1951,25.86000061,9.850000381,28.21999931,12.5,19.10750008,0
08-02-1951,29.42000008,11.60999966,31.40999985,14.28999996,21.68249989,0
09-02-1951,30.85000038,13.46000004,33.54000092,16.42000008,23.56750036,0
10-02-1951,30.52000046,11.60000038,32.61000061,14.61999989,22.33750034,0
11-02-1951,26.44000053,7.809999943,28.62000084,10.72000027,18.3975004,0
12-02-1951,25.61000061,7.239999771,28.36000061,10.22999954,17.86000013,0
13-02-1951,26.43000031,8.550000191,30.11000061,11.65999985,19.18750024,0
14-02-1951,28.45999908,9.659999847,30.93000031,12.39999962,20.36249971,0
15-02-1951,28.54999924,9.760000229,31.43000031,12.22000027,20.49000001,0
16-02-1951,29.44000053,10.06999969,31.51000023,12.40999985,20.85750008,0
17-02-1951,30.79000092,12.23999977,33.09999847,14.38000011,22.62749982,0
18-02-1951,31.88999939,11.61999989,35.16999817,14.11999989,23.19999934,0
19-02-1951,33.52000046,12.92000008,34.59000015,14.89999962,23.98250008,0
20-02-1951,32.33000183,13.63000011,34.29999924,15.52999973,23.94750023,0
21-02-1951,33.40999985,13.22000027,35.68999863,15.5,24.45499969,0
22-02-1951,35.16999817,13.90999985,36.77999878,16.25,25.5274992,0
23-02-1951,33.79999924,13.44999981,35.25,15.61999989,24.52999974,0
24-02-1951,35.11000061,14.11999989,35.38999939,16.46999931,25.2724998,0
25-02-1951,32.31000137,13.94999981,33.38000107,16.27000046,23.97750068,0
26-02-1951,32.88999939,14.13000011,33.81999969,15.88000011,24.17999983,0
27-02-1951,33.40000153,14.71000004,34.56000137,16.36000061,24.75750089,0
28-02-1951,33.27000046,14.02000046,34.43000031,15.85000038,24.3925004,0
01-03-1951,35.02999878,14.77000046,36.29999924,16.72999954,25.70749951,0
02-03-1951,36.06000137,16.29999924,37.13999939,18.19000053,26.92250013,0
03-03-1951,35.90000153,16.71999931,38.02999878,19.15999985,27.45249987,0
04-03-1951,36.29999924,16.54000092,38.50999832,18.62999916,27.49499941,0
05-03-1951,36.50999832,16.31999969,37.77000046,18.15999985,27.18999958,0
06-03-1951,36.88000107,17.04000092,38.04999924,18.88999939,27.71500016,0
07-03-1951,36.86999893,17.89999962,38.75,19.71999931,28.30999947,0
08-03-1951,36.27999878,18.20999908,38.93999863,20.18000031,28.4024992,0
09-03-1951,35.75,18.89999962,37.06000137,20.63999939,28.0875001,0
10-03-1951,34.13000107,18.85000038,36.65000153,20.36000061,27.4975009,0
11-03-1951,35.75,19.86000061,37.47999954,21.57999992,28.66750002,0
12-03-1951,34.06000137,16.93000031,35.86999893,18.69000053,26.38750029,0
13-03-1951,33.02999878,15.39999962,35.31999969,17.57999992,25.3324995,0
14-03-1951,33.49000168,15.52999973,35.77999878,17.97999954,25.69499993,0
15-03-1951,34.65000153,15.43999958,36.75999832,17.52000046,26.09249997,0
16-03-1951,36.18999863,18.69000053,37.25,20.46999931,28.14999962,0
17-03-1951,35.56000137,18.31999969,37.18000031,19.93000031,27.74750042,0
18-03-1951,35.29000092,18.03000069,37.11999893,19.43000031,27.46750021,0
19-03-1951,33.99000168,20.70000076,36.08000183,22.22999954,28.25000095,0
20-03-1951,31.59000015,17.67000008,33.22000122,20,25.62000036,0
21-03-1951,32,16.98999977,33.43000031,19.32999992,25.4375,0
22-03-1951,31.82999992,18.95000076,33.09999847,20.38999939,26.06749964,0
23-03-1951,32.5,20.55999947,34.22000122,22.31999969,27.4000001,0
24-03-1951,31.09000015,19.12999916,32.77000046,20.88999939,25.96999979,0
25-03-1951,29.25,17.32999992,31.30999947,19.98999977,24.46999979,0
26-03-1951,29.57999992,16.36000061,31.61000061,18.48999977,24.01000023,0
27-03-1951,28.45999908,17.47999954,30.94000053,19.79999924,24.1699996,0
28-03-1951,29.71999931,18.28000069,31.81999969,20.93000031,25.1875,0
29-03-1951,28.92000008,16.60000038,30.37000084,17.85000038,23.43500042,0
30-03-1951,31.57999992,16.71999931,33.68999863,18.62000084,25.15249968,0
31-03-1951,31.87000084,17.67000008,33.31999969,19.67000008,25.63250017,0
01-04-1951,31.85000038,18.77000046,33,21,26.15500021,0
02-04-1951,32.34999847,17.79999924,33.70000076,19.87999916,25.93249941,0
03-04-1951,32.90000153,17.55999947,34.54999924,19.81999969,26.20749998,0
04-04-1951,31.63999939,17.60000038,33.43999863,19.81999969,25.62499952,0
05-04-1951,32.66999817,18.64999962,34.13999939,20.81999969,26.56999922,0
06-04-1951,33.70999908,19.51000023,34.72000122,21.21999931,27.28999996,0
07-04-1951,32.59000015,16.28000069,33.49000168,18.45000076,25.20250082,0
08-04-1951,30.62999916,15.35999966,32.31999969,17.80999947,24.0299995,0
09-04-1951,31.98999977,16.27000046,34.45000076,18.70999908,25.35500002,0
10-04-1951,33.79999924,14.73999977,36.20000076,16.94000053,25.42000008,0
11-04-1951,35.33000183,17.87000084,37.54999924,19.78000069,27.63250065,0
12-04-1951,37.29000092,19.04999924,38.81999969,20.37000084,28.88250017,0
13-04-1951,38.04000092,20.43000031,38.93000031,21.22999954,29.65750027,0
14-04-1951,38.59999847,21.34000015,39.13000107,22.18000031,30.3125,0
15-04-1951,40.16999817,23.09000015,39.97000122,24.51000023,31.93499994,0
16-04-1951,40.54000092,24.63999939,40.65000153,25.76000023,32.89750052,0
17-04-1951,39.40999985,24.70999908,39.59000015,25.44000053,32.2874999,0
18-04-1951,38.31999969,24.13999939,38.61000061,25.94000053,31.75250006,0
19-04-1951,37.66999817,22.70999908,37.88999939,23.94000053,30.55249929,0
20-04-1951,36.25,20.97999954,37.02000046,22.56999969,29.20499992,0
21-04-1951,35.70999908,21.5,36.52000046,22.71999931,29.11249971,0
22-04-1951,34.68000031,20.84000015,35.65000153,22.37999916,28.38750029,0
23-04-1951,35.70000076,22.14999962,36.29999924,23.75,29.47499991,0
24-04-1951,36.15999985,22.31999969,36.59999847,23.87999916,29.73999929,0
25-04-1951,36.18999863,24.32999992,36.75999832,25.84000015,30.77999926,0
26-04-1951,36.11000061,22.90999985,36.58000183,24.37000084,29.99250078,0
27-04-1951,36.75,23.38999939,36.97999954,24.51000023,30.40749979,0
28-04-1951,36.84999847,23.37000084,36.91999817,24.25,30.34749937,0
29-04-1951,36.66999817,24.32999992,36.95999908,25.14999962,30.7774992,0
30-04-1951,37.06999969,23.86000061,37.11999893,24.84000015,30.72249985,0
01-05-1951,37.16999817,23.06999969,37.43000031,24.69000053,30.58999968,0
02-05-1951,37.11000061,22.84000015,37.70999908,23.76000023,30.35500002,0
03-05-1951,36.63999939,22.25,37.04999924,23.18000031,29.77999974,0
04-05-1951,37.13000107,22.85000038,37.63000107,24.09000015,30.42500067,0
05-05-1951,36,23.47999954,36.54000092,24.72999954,30.1875,0
06-05-1951,37.36000061,24.87999916,37.83000183,25.72999954,31.45000029,0
07-05-1951,39.25,25.98999977,39.11000061,26.60000038,32.73750019,0
08-05-1951,40.13000107,25.44000053,40.02000046,25.87000084,32.86500073,0
09-05-1951,40.34000015,26.01000023,40.43999863,26.23999977,33.2574997,0
10-05-1951,40.68000031,25.28000069,40.93000031,25.88999939,33.19500018,0
11-05-1951,40.88999939,25.75,41.27000046,26.23999977,33.53749991,0
12-05-1951,40.90999985,25.78000069,40.79000092,25.70000076,33.29500056,0
13-05-1951,40.31999969,24.77000046,40.38999939,25.18000031,32.66499996,0
14-05-1951,40.29000092,25.05999947,40.09000015,25.55999947,32.75,0
15-05-1951,38.65999985,24.43000031,39.20999908,24.93000031,31.80749989,0
16-05-1951,39.59000015,25.52000046,39.36000061,25.95999908,32.60750008,0
17-05-1951,40.04000092,25.54000092,39.61999893,26.09000015,32.82250023,0
18-05-1951,42.45000076,26.54000092,41.91999817,26.37999916,34.32249975,0
19-05-1951,42.81000137,25.44000053,41.93999863,25.55999947,33.9375,0
20-05-1951,41.90999985,24.51000023,41.36000061,24.67000008,33.11250019,0
21-05-1951,40.47000122,24.22999954,39.99000168,24.79999924,32.37250042,0
22-05-1951,39.45000076,25.29999924,39.24000168,26,32.49750042,1.9530870915
23-05-1951,39.93000031,25.98999977,39.83000183,26.45000076,33.05000067,0
24-05-1951,39.93000031,26.73999977,39.70999908,26.96999931,33.33749962,1.404467106
25-05-1951,40.56999969,27,40.18999863,27.42000008,33.7949996,0
26-05-1951,40.40999985,27.28000069,39.79999924,27.59000015,33.76999998,0
27-05-1951,39.54000092,26.42000008,39.70000076,27.07999992,33.18500042,5.5739789
28-05-1951,39.27999878,25,38.95999908,25.82999992,32.26749945,0
29-05-1951,39.04000092,24.88999939,38.97999954,25.69000053,32.1500001,0
30-05-1951,38.20000076,26.06999969,38.13000107,26.87999916,32.32000017,1.667804837
31-05-1951,38.13000107,24.39999962,38.31000137,26.38999939,31.80750036,0
01-06-1951,36.31000137,25.45000076,37.31999969,27.12000084,31.55000067,0
02-06-1951,36.36999893,22.82999992,37.54999924,25,30.43749952,7.4894805555
03-06-1951,36.65000153,25.65999985,37.47999954,27.02000046,31.70250035,0.126576662
04-06-1951,38.86000061,26.36000061,38.79000092,27.07999992,32.77250052,0
05-06-1951,40.31999969,27.02000046,39.63999939,27.61000061,33.64750004,0
06-06-1951,40.66999817,26.54999924,39.88999939,27.52000046,33.65749932,0
07-06-1951,38.31999969,27.81999969,38.50999832,28.69000053,33.33499956,0
08-06-1951,38.22000122,27.03000069,38.65000153,28.19000053,33.02250099,0
09-06-1951,38.5,27.38999939,38.79000092,28.11000061,33.19750023,0
10-06-1951,38.02000046,27.95999908,38.15999985,28.93000031,33.26749993,0.192630306
11-06-1951,39.11000061,27.63999939,39.40999985,28.79000092,33.73750019,0.3817344905
12-06-1951,40.04999924,27.36000061,39.88000107,27.65999985,33.73750019,0
13-06-1951,36.77999878,26.18000031,36.15999985,26.29999924,31.35499955,0
14-06-1951,35.70999908,25.78000069,36.25999832,26.51000023,31.06499958,1.783900857
15-06-1951,33.63000107,25.04999924,33.95000076,26.15999985,29.69750023,0.8256723285
16-06-1951,34.58000183,24.92000008,34.83000183,26.32999992,30.16500092,0
17-06-1951,36.50999832,25.56999969,36.52999878,26.97999954,31.39749908,0
18-06-1951,36.18999863,25.57999992,36.50999832,26.11000061,31.09749937,0
19-06-1951,36.06000137,25.87000084,36.18999863,26.79000092,31.22750044,0.1905354855
20-06-1951,36.59999847,25.52000046,37.09000015,27.15999985,31.59249973,0
21-06-1951,36.63000107,25.32999992,36.86999893,26.51000023,31.33500004,0.4724303185
22-06-1951,36.54999924,26.36000061,36.49000168,26.92000008,31.5800004,0.28407374
23-06-1951,36.93000031,25.92000008,36.99000168,27.28000069,31.78000069,1.0093096125
24-06-1951,36.31999969,26.45999908,36.33000183,27.87000084,31.74500036,0.341526896
25-06-1951,36.24000168,26.60000038,36.5,28.11000061,31.86250067,0
26-06-1951,36.66999817,26.89999962,36.70999908,28.11000061,32.09749937,1.5963203905
27-06-1951,35.36000061,25.44000053,35.45999908,26.20999908,30.61749983,5.397301912
28-06-1951,31.97999954,25.02000046,32.09000015,26.01000023,28.7750001,0.4835672455
29-06-1951,32.77999878,25.23999977,33.11000061,26.34000015,29.36749983,0.5851711035
30-06-1951,33.09999847,25.22999954,33.49000168,26.76000023,29.64499998,1.329612836
01-07-1951,31.5,24.01000023,32.11999893,25.78000069,28.35249996,0.4247128665
02-07-1951,31.82999992,24.11000061,32.75999832,25.95999908,28.66499948,0
03-07-1951,32.22000122,24.23999977,33.20000076,26.12000084,28.94500065,0.2553544045
04-07-1951,33.79000092,24.54000092,34.36000061,25.87000084,29.64000082,5.557671545
05-07-1951,33.90999985,24.14999962,34.15999985,25.20000076,29.35500002,0.1687578855
06-07-1951,34.95000076,25.40999985,35.34999847,26.69000053,30.5999999,0.0734123215
07-07-1951,35.16999817,24.70999908,35.38999939,25.70000076,30.24249935,4.3397188185
08-07-1951,35.79999924,25.18000031,35.81999969,26.15999985,30.73999977,0
09-07-1951,37.06999969,23.03000069,36.84000015,24.05999947,30.25,0.8175114395
10-07-1951,34.29999924,25.75,34.09999847,26.86000061,30.25249958,0.182270393
11-07-1951,37.45999908,26.10000038,36.77999878,27.39999962,31.93499947,0.0527061
12-07-1951,35.04999924,25.35000038,34.88000107,26.70000076,30.49500036,0
13-07-1951,34.72000122,24.98999977,34.91999817,26.01000023,30.15999985,3.83142519
14-07-1951,33.36999893,24.62999916,33.43999863,25.55999947,29.24999905,1.680321455
15-07-1951,33.97000122,24.98999977,33.77999878,25.85000038,29.64750004,3.4576481135
16-07-1951,34.91999817,25.92000008,35.04999924,26.88999939,30.69499922,3.726939082
17-07-1951,34.79000092,24.68000031,35.06000137,25.67000008,30.05000067,0.993537426
18-07-1951,33.43999863,25.46999931,33.68999863,26.52000046,29.77999926,2.690170765
19-07-1951,33.86999893,25.26000023,33.38999939,26.04000092,29.63999987,2.5066071525
20-07-1951,33.08000183,24.46999931,32.63999939,25.5,28.92250013,0.7039536835
21-07-1951,33.15000153,25.34000015,33.22999954,26.25,29.49250031,0.251141101
22-07-1951,34.41999817,25.67000008,34.31000137,26.40999985,30.20249987,3.1464805605
23-07-1951,35.27000046,25.43000031,34.84999847,26.39999962,30.48749972,3.312077597
24-07-1951,35.56999969,24.79999924,35.63000107,25.63999939,30.40999985,42.703956737
25-07-1951,35.06000137,24.77000046,35.04999924,26.04999924,30.23250008,14.540775775
26-07-1951,34.18999863,24.54999924,34.59999847,25.28000069,29.65499926,26.037871365
27-07-1951,29.55999947,23.73999977,29.46999931,24.60000038,26.84249973,20.03511381
28-07-1951,30.02000046,23.57999992,30.52000046,24.95000076,27.2675004,13.1513102045
29-07-1951,29.5,23.80999947,30.45000076,25.26000023,27.25500012,12.4190173755
30-07-1951,30.47999954,24.17000008,31.46999931,25.48999977,27.90249968,2.238369465
31-07-1951,30.70000076,24.43000031,31.77000046,25.70999908,28.15250015,0
01-08-1951,30.45000076,24.45999908,31.28000069,25.73999977,27.98250008,0.5630731585
02-08-1951,30.80999947,24.20000076,31.63999939,25.40999985,28.01499987,0.433292955
03-08-1951,31.42000008,24.19000053,32.02000046,25.37999916,28.25250006,0.200912893
04-08-1951,31.64999962,24.39999962,32.15000153,25.70000076,28.47500038,0
05-08-1951,31.75,24.27000046,32.79999924,25.54000092,28.59000016,0.842071414
06-08-1951,30.88999939,24.09000015,31.60000038,25.20000076,27.94500017,3.657277107
07-08-1951,31.36000061,24.52000046,31.39999962,25.70999908,28.24749994,4.2528149485
08-08-1951,29.37000084,24.57999992,29.60000038,25.22999954,27.19500017,10.91984892
09-08-1951,28.67000008,23.98999977,28.87000084,24.93000031,26.61500025,44.72356033
10-08-1951,28.40999985,23.75,29.14999962,24.73999977,26.51249981,14.438932656
11-08-1951,29.34000015,23.32999992,30.61000061,24.51000023,26.94750023,2.1373537185
12-08-1951,29.67000008,23.37999916,30.72999954,24.77000046,27.13749981,3.998708963
13-08-1951,30.11000061,23.62000084,30.88999939,24.84000015,27.36500025,27.484719755
14-08-1951,29.36000061,23.65999985,30.68000031,24.79000092,27.12250042,21.55559206
15-08-1951,28.64999962,23.63999939,30.45999908,25.12999916,26.96999931,5.3512402775
16-08-1951,29.26000023,23.42000008,30.47999954,24.98999977,27.03749991,2.225716889
17-08-1951,29.79999924,23.48999977,30.88999939,25.04000092,27.30499983,6.1847929955
18-08-1951,27.84000015,23.03000069,28.95000076,24.48999977,26.07750034,7.810650232
19-08-1951,29.73999977,23.79999924,30.92000008,25.01000023,27.36749983,2.7888274045
20-08-1951,30.54000092,23.87999916,31.64999962,24.97999954,27.76249981,0.3544213845
21-08-1951,31.04000092,23.64999962,32.06999969,24.88999939,27.91249991,0
22-08-1951,30.05999947,23.79999924,31.5,25.23999977,27.64999962,0
23-08-1951,29.87000084,22.97999954,31.23999977,24.88999939,27.24499989,0
24-08-1951,30.62999916,24.06999969,31.84000015,25.63999939,28.0449996,0
25-08-1951,31.23999977,24.15999985,32.38000107,25.78000069,28.39000035,0
26-08-1951,31.51000023,23.37000084,32.24000168,24.89999962,28.00500059,0
27-08-1951,31.56999969,22.65999985,32.45999908,24.12000084,27.70249987,0
28-08-1951,31.63999939,22.59000015,32.36000061,24.15999985,27.6875,0
29-08-1951,31.88999939,22.54999924,32.68000031,24.12999916,27.81249953,0
30-08-1951,31.45000076,22.40999985,32.09000015,23.75,27.42500019,0
31-08-1951,32.00999832,22.82999992,32.72999954,23.60000038,27.79249954,0
01-09-1951,32.63999939,22.69000053,33.38999939,23.73999977,28.11499977,0
02-09-1951,33.25,23.12000084,33.72999954,24.04000092,28.53500033,0
03-09-1951,33.59000015,24.31999969,33.72000122,25.12999916,29.19000006,0
04-09-1951,34.16999817,24.12000084,34.27999878,25.45000076,29.50499964,0
05-09-1951,34.15999985,23.64999962,34.22000122,25.05999947,29.27250004,0
06-09-1951,34.47000122,23.26000023,34.36999893,24.75,29.2125001,0
07-09-1951,33.04999924,23.34000015,33.61999893,24.60000038,28.65249968,0
08-09-1951,34.38999939,23.87000084,34.36000061,25.36000061,29.49500036,0
09-09-1951,34.81000137,23.44000053,34.81999969,25.34000015,29.60250044,0
10-09-1951,33.72999954,23.79999924,33.72000122,25.22999954,29.11999989,0
11-09-1951,32.43999863,23.39999962,33.06999969,24.87999916,28.44749928,0
12-09-1951,32.77999878,23.29000092,33.22999954,24.29000092,28.39750004,0
13-09-1951,32.49000168,22.79000092,33.11999893,23.71999931,28.03000021,0
14-09-1951,33.15000153,23.03000069,33.40000153,24.04000092,28.40500117,0
15-09-1951,33,23.37000084,33.41999817,24.62999916,28.60499954,0
16-09-1951,34.27999878,22.82999992,34.56000137,23.79999924,28.86749983,0
17-09-1951,32.99000168,22.28000069,33.40000153,23.70999908,28.09500075,0
18-09-1951,32.95000076,22.40999985,33.70000076,23.62999916,28.17250013,0
19-09-1951,32.18000031,21.82999992,33.29999924,23.39999962,27.67749977,0
20-09-1951,32.97000122,21.80999947,33.70999908,23.27000046,27.94000006,0
21-09-1951,34.43000031,22.26000023,34.90000153,23.95000076,28.88500071,0
22-09-1951,35.18999863,23.09000015,35.40999985,24.42000008,29.52749968,0
23-09-1951,37.04999924,23.96999931,37,25.28000069,30.82499981,0
24-09-1951,37.83000183,24.46999931,38.04999924,25.75,31.5250001,0
25-09-1951,38.08000183,25.03000069,38.95000076,26.17000008,32.05750084,0
26-09-1951,38.56999969,24.44000053,39.38999939,25.97999954,32.09499979,0
27-09-1951,38.66999817,23.98999977,39.13000107,25.63999939,31.8574996,0
28-09-1951,38.93000031,24.48999977,39.29999924,25.46999931,32.04749966,0
29-09-1951,39.83000183,24.59000015,39.72000122,25.5,32.4100008,0
30-09-1951,39.38000107,24.30999947,39.84999847,25.81999969,32.33999968,0
01-10-1951,37.36000061,24.11000061,38.22000122,25.98999977,31.42000055,0
02-10-1951,36.11999893,23.92000008,36.63000107,25.69000053,30.59000015,0
03-10-1951,36.72999954,23.68000031,36.84999847,25.80999947,30.76749945,0
04-10-1951,37.83000183,24.29999924,37.84999847,26.17000008,31.53749991,0
05-10-1951,37.45999908,23.43000031,37.54999924,26.29000092,31.18249989,0
06-10-1951,36.40999985,22.86000061,36.90000153,25.42000008,30.39750052,0
07-10-1951,35.40000153,22.25,36.08000183,24.14999962,29.47000075,0
08-10-1951,35.86999893,22.20999908,36.16999817,24.18000031,29.60749912,0
09-10-1951,36.63000107,22.39999962,36.68000031,24.47999954,30.04750014,0
10-10-1951,37.06999969,21.87000084,37.02999878,24.15999985,30.03249979,0
11-10-1951,37.59000015,22.69000053,37.63999939,24.42000008,30.58500004,0
12-10-1951,38.72999954,22.60000038,39.16999817,24.20999908,31.17749929,0
13-10-1951,39.18000031,22.55999947,39.91999817,24.53000069,31.54749966,0
14-10-1951,37.91999817,23.52000046,39.20000076,25.52000046,31.53999996,0
15-10-1951,37.65999985,23.46999931,38.06999969,26.18000031,31.34499979,0
16-10-1951,37.22000122,23.44000053,37.43000031,24.90999985,30.75000048,0
17-10-1951,35.31000137,23.20000076,35.38000107,25.19000053,29.77000093,0
18-10-1951,35.27000046,22.48999977,36.40999985,24.82999992,29.75,0
19-10-1951,33.29000092,21.73999977,34.88000107,23.90999985,28.4550004,0
20-10-1951,34.27000046,22,35.08000183,23.82999992,28.79500055,0
21-10-1951,36.88999939,23.46999931,37.47999954,25.46999931,30.82749939,0
22-10-1951,37.08000183,22.79000092,37.84999847,25.07999992,30.70000029,0
23-10-1951,37.91999817,22.69000053,38.88000107,25.12999916,31.15499973,0
24-10-1951,35.91999817,20.5,36.65999985,22.56999969,28.91249943,0
25-10-1951,35.91999817,19.29000092,36.34999847,21.68000031,28.30999947,0
26-10-1951,36.47999954,20.01000023,37.47999954,22.09000015,29.01499987,0
27-10-1951,37,20.67000008,38.31000137,22.97999954,29.74000025,0
28-10-1951,36.54999924,19.65999985,37.79000092,21.88999939,28.97249985,0
29-10-1951,36.22000122,19.70999908,37.79999924,22.37000084,29.0250001,0
30-10-1951,36.29000092,19.75,37.72000122,22.25,29.00250054,0
31-10-1951,36.04000092,18.14999962,37.72000122,21.04000092,28.23750067,0
01-11-1951,35.06999969,15.68999958,36.66999817,17.96999931,26.34999919,0
02-11-1951,34.56999969,16.69000053,36.36999893,19.13999939,26.69249964,0
03-11-1951,34.52000046,16.61000061,36.20000076,19.5,26.70750046,0
04-11-1951,34.54000092,16.48999977,36.5,18.98999977,26.63000012,0
05-11-1951,34.81999969,14.64999962,36.33000183,17.36000061,25.79000044,0
06-11-1951,35,15,36.66999817,17.54999924,26.05499935,0
07-11-1951,34.20000076,17.25,36.15000153,18.97999954,26.64500046,0
08-11-1951,34.16999817,16.15999985,36.06999969,19.30999947,26.4274993,0
09-11-1951,34.25999832,16.02000046,36.18999863,19.30999947,26.44499922,0
10-11-1951,34.91999817,15.56999969,37.02999878,18.70000076,26.55499935,0
11-11-1951,34.63000107,15.43000031,36.41999817,18.03000069,26.12750006,0
12-11-1951,34.00999832,15.42000008,35.49000168,18.20999908,25.78249979,0
13-11-1951,33.72999954,15.15999985,34.72000122,18.21999931,25.45749998,0
14-11-1951,33.06000137,15.64999962,35.02000046,18.34000015,25.5175004,0
15-11-1951,33.31999969,17.25,35.25,20.39999962,26.55499983,0
16-11-1951,32.13000107,18.12000084,34.38000107,21.45999908,26.52250052,0
17-11-1951,31.5,18.42000008,33.93000031,21.57999992,26.35750008,0
18-11-1951,32.36000061,18.51000023,34.06000137,21.39999962,26.58250046,0
19-11-1951,33.33000183,16,35.13999939,18.54999924,25.75500012,0
20-11-1951,33.99000168,17.03000069,35.72999954,19.56999969,26.5800004,0
21-11-1951,34.56999969,17.55999947,36.15999985,20.09000015,27.09499979,0
22-11-1951,34.86000061,18.42000008,36.20999908,21.82999992,27.82999992,0
23-11-1951,34.13000107,20.53000069,35.72999954,23.34000015,28.43250036,0
24-11-1951,31.07999992,19.78000069,32,22.29000092,26.28750038,2.234879196
25-11-1951,30.87999916,17.96999931,32.25999832,21.10000038,25.55249929,0.381911218
26-11-1951,29,13.86999989,31.22999954,16.79000092,22.72250009,0
27-11-1951,27.5,12.75,29.89999962,15.68999958,21.4599998,0
28-11-1951,28.32999992,13.10000038,30.81999969,16.75,22.25,0
29-11-1951,29.77000046,14.10000038,32.06999969,17.73999977,23.42000008,0
30-11-1951,30.57999992,13.43999958,33.25999832,16.86000061,23.53499961,0
01-12-1951,29.81999969,12.84000015,32.02000046,16.11000061,22.69750023,0
02-12-1951,29.30999947,12.35000038,31.70999908,15.5,22.21749973,0
03-12-1951,29.14999962,12.61999989,31.5,16.12999916,22.34999967,0
04-12-1951,28.73999977,12.31000042,31.57999992,15.92000008,22.13750005,0
05-12-1951,29.31999969,11.72999954,32.06000137,14.47000027,21.89500022,0
06-12-1951,28.39999962,11.43999958,31.03000069,14.27999973,21.28749991,0
07-12-1951,28.11000061,11.93999958,30.35000038,14.65999985,21.26500011,0
08-12-1951,28.23999977,11.11999989,30.54999924,14.01000023,20.97999978,0
09-12-1951,29.10000038,10.22000027,31.10000038,13.09000015,20.8775003,0
10-12-1951,28.39999962,10.06999969,31.01000023,13.46000004,20.7349999,0
11-12-1951,28.77000046,9.989999771,31.12999916,13.05000019,20.7349999,0
12-12-1951,28.65999985,10.02999973,30.86000061,12.82999992,20.59500003,0
13-12-1951,28.77000046,10.05000019,30.79000092,12.44999981,20.51500035,0
14-12-1951,28.85000038,9.93999958,30.87000084,12.75,20.6025002,0
15-12-1951,27.78000069,10.27999973,29.85000038,13.25,20.2900002,0
16-12-1951,27.90999985,11.48999977,30.56999969,13.84000015,20.95249987,0
17-12-1951,28.72999954,11.75,31.07999992,14.63000011,21.54749989,0
18-12-1951,29.20999908,12.88000011,31.45000076,16.17000008,22.42750001,0
19-12-1951,29.20000076,12.43999958,31.78000069,16.22999954,22.41250014,0
20-12-1951,28.76000023,11.77000046,31.15999985,14.64999962,21.58500004,0
21-12-1951,30.42000008,11.69999981,32.00999832,14.72000027,22.21249962,0
